activity_id,customer_id,activity_date,activity_type,points_change,running_balance,tier_after,channel
LOY001740,CUST0246,2024-05-07,earn_bonus,992,4114,Bronze,Web
LOY001741,CUST0247,2024-01-12,earn_bonus,1990,2314,Bronze,Kiosk
LOY001742,CUST0247,2023-10-04,earn_flight,211,2525,Bronze,Web
LOY001743,CUST0247,2024-02-14,earn_flight,632,3157,Bronze,Web
LOY001744,CUST0247,2024-12-01,earn_flight,1933,5090,Bronze,Kiosk
LOY001745,CUST0247,2023-09-21,earn_flight,1552,6642,Bronze,Kiosk
LOY001746,CUST0247,2024-11-21,earn_flight,1832,8474,Bronze,Web
LOY001747,CUST0247,2023-12-15,earn_flight,517,8991,Bronze,Agent
LOY001748,CUST0247,2024-02-11,redeem_voucher,-1241,7750,Bronze,Agent
LOY001749,CUST0247,2024-03-15,earn_bonus,108,7858,Bronze,Web
LOY001750,CUST0248,2024-04-19,redeem_upgrade,-393,2112,Silver,Agent
LOY001751,CUST0248,2023-09-06,earn_flight,1493,3605,Silver,App
LOY001752,CUST0248,2024-09-17,earn_flight,317,3922,Silver,Agent
LOY001753,CUST0249,2023-11-02,earn_flight,1549,1707,Bronze,Kiosk
LOY001754,CUST0249,2024-11-17,earn_bonus,651,2358,Bronze,App
LOY001755,CUST0250,2024-11-16,earn_flight,1598,1936,Bronze,Web
LOY001756,CUST0250,2024-03-14,redeem_voucher,-779,1157,Bronze,Agent
LOY001757,CUST0251,2024-09-04,earn_flight,622,679,Bronze,Web
LOY001758,CUST0251,2024-04-12,tier_upgrade,0,679,Bronze,Kiosk
LOY001759,CUST0251,2023-11-10,earn_flight,526,1205,Bronze,Web
LOY001760,CUST0252,2024-05-28,earn_bonus,1439,7621,Gold,Web
LOY001761,CUST0252,2023-12-12,earn_flight,1740,9361,Gold,Kiosk
LOY001762,CUST0252,2024-06-23,redeem_voucher,-1435,7926,Gold,Web
LOY001763,CUST0252,2024-08-12,redeem_upgrade,-952,6974,Gold,Web
LOY001764,CUST0252,2024-12-24,earn_flight,894,7868,Gold,Kiosk
LOY001765,CUST0252,2024-05-11,earn_bonus,966,8834,Gold,App
LOY001766,CUST0252,2024-10-16,redeem_voucher,-1457,7377,Gold,Web
LOY001767,CUST0252,2024-10-28,earn_bonus,290,7667,Gold,App
LOY001768,CUST0253,2024-11-27,redeem_upgrade,-517,9,Bronze,Kiosk
LOY001769,CUST0253,2025-01-31,earn_bonus,1174,1183,Bronze,App
LOY001770,CUST0253,2024-06-03,earn_flight,262,1445,Bronze,Kiosk
LOY001771,CUST0253,2024-06-13,earn_flight,361,1806,Bronze,Agent
LOY001772,CUST0253,2024-04-21,earn_bonus,705,2511,Bronze,App
LOY001773,CUST0253,2023-10-28,redeem_voucher,-1251,1260,Bronze,App
LOY001774,CUST0253,2025-01-14,earn_flight,293,1553,Bronze,Kiosk
LOY001775,CUST0254,2024-04-26,earn_flight,1299,1976,Bronze,App
LOY001776,CUST0254,2025-01-07,earn_flight,1616,3592,Bronze,Kiosk
LOY001777,CUST0254,2024-02-10,redeem_upgrade,-1004,2588,Bronze,App
LOY001778,CUST0254,2023-11-04,earn_flight,1542,4130,Bronze,Agent
LOY001779,CUST0254,2024-06-27,earn_bonus,1031,5161,Bronze,Kiosk
LOY001780,CUST0254,2024-05-08,earn_flight,1980,7141,Bronze,Web
LOY001781,CUST0254,2024-03-14,earn_flight,1629,8770,Bronze,Agent
LOY001782,CUST0254,2023-11-27,earn_flight,136,8906,Bronze,App
LOY001783,CUST0254,2024-09-18,earn_flight,451,9357,Bronze,Kiosk
LOY001784,CUST0254,2024-11-24,redeem_upgrade,-1432,7925,Bronze,Kiosk
LOY001785,CUST0254,2024-06-16,earn_bonus,1363,9288,Bronze,Agent
LOY001786,CUST0255,2023-11-08,earn_flight,128,6363,Gold,Web
LOY001787,CUST0255,2023-12-03,redeem_voucher,-585,5778,Gold,App
LOY001788,CUST0255,2024-03-12,earn_flight,397,6175,Gold,Web
LOY001789,CUST0255,2024-10-30,redeem_voucher,-1303,4872,Gold,Web
LOY001790,CUST0255,2023-11-07,earn_flight,1049,5921,Gold,Web
LOY001791,CUST0255,2024-12-08,earn_flight,338,6259,Gold,Web
LOY001792,CUST0256,2024-12-19,earn_flight,1860,2017,Bronze,Kiosk
LOY001793,CUST0256,2024-04-15,earn_flight,1266,3283,Bronze,Kiosk
LOY001794,CUST0256,2023-10-02,earn_flight,310,3593,Bronze,Kiosk
LOY001795,CUST0256,2024-10-09,redeem_voucher,-1385,2208,Bronze,Agent
LOY001796,CUST0256,2023-09-17,earn_flight,1095,3303,Bronze,Kiosk
LOY001797,CUST0256,2024-04-04,redeem_upgrade,-1281,2022,Bronze,App
LOY001798,CUST0256,2024-10-16,earn_bonus,1233,3255,Bronze,App
LOY001799,CUST0256,2024-05-11,redeem_voucher,-1054,2201,Bronze,Kiosk
LOY001800,CUST0256,2023-12-08,earn_flight,1423,3624,Bronze,Agent
LOY001801,CUST0257,2023-09-01,earn_flight,1587,2047,Bronze,Web
LOY001802,CUST0257,2024-12-03,earn_flight,575,2622,Bronze,Web
LOY001803,CUST0257,2024-07-23,redeem_voucher,-1159,1463,Bronze,Web
LOY001804,CUST0257,2024-06-06,redeem_upgrade,-999,464,Bronze,Kiosk
LOY001805,CUST0257,2024-08-13,redeem_upgrade,-531,0,Bronze,Web
LOY001806,CUST0257,2024-05-26,redeem_upgrade,-376,0,Bronze,Kiosk
LOY001807,CUST0257,2023-12-21,earn_flight,420,420,Bronze,Kiosk
LOY001808,CUST0257,2023-11-22,redeem_upgrade,-1211,0,Bronze,Agent
LOY001809,CUST0258,2023-09-28,tier_upgrade,0,241,Bronze,Agent
LOY001810,CUST0258,2024-05-04,earn_flight,424,665,Bronze,Web
LOY001811,CUST0258,2025-01-07,earn_flight,230,895,Bronze,Agent
LOY001812,CUST0258,2024-10-24,earn_flight,564,1459,Bronze,App
LOY001813,CUST0258,2024-03-27,earn_flight,796,2255,Bronze,Agent
LOY001814,CUST0259,2024-05-10,redeem_voucher,-1255,0,Bronze,App
LOY001815,CUST0259,2023-10-01,redeem_voucher,-1096,0,Bronze,Kiosk
LOY001816,CUST0260,2023-11-27,redeem_upgrade,-1448,0,Bronze,App
LOY001817,CUST0260,2023-09-22,earn_bonus,442,442,Bronze,App
LOY001818,CUST0260,2024-03-08,redeem_voucher,-521,0,Bronze,Agent
LOY001819,CUST0261,2025-01-10,earn_flight,1882,2608,Bronze,App
LOY001820,CUST0261,2024-01-15,earn_bonus,785,3393,Bronze,Web
LOY001821,CUST0261,2023-12-14,redeem_voucher,-1099,2294,Bronze,Kiosk
LOY001822,CUST0261,2023-08-17,earn_flight,1757,4051,Bronze,Kiosk
LOY001823,CUST0261,2024-07-25,earn_flight,450,4501,Bronze,App
LOY001824,CUST0261,2024-05-09,earn_flight,1645,6146,Bronze,Kiosk
LOY001825,CUST0261,2024-08-14,earn_bonus,602,6748,Bronze,Web
LOY001826,CUST0261,2024-10-15,redeem_upgrade,-482,6266,Bronze,Kiosk
LOY001827,CUST0261,2024-10-07,redeem_voucher,-1139,5127,Bronze,Agent
LOY001828,CUST0262,2024-01-07,redeem_upgrade,-1259,0,Bronze,App
LOY001829,CUST0262,2023-11-05,earn_flight,922,922,Bronze,Web
LOY001830,CUST0262,2024-10-28,earn_flight,1654,2576,Bronze,App
LOY001831,CUST0262,2024-01-12,redeem_voucher,-318,2258,Bronze,Agent
LOY001832,CUST0262,2024-10-13,earn_flight,1494,3752,Bronze,Agent
LOY001833,CUST0262,2024-06-27,redeem_voucher,-216,3536,Bronze,Agent
LOY001834,CUST0262,2025-02-01,earn_bonus,400,3936,Bronze,Kiosk
LOY001835,CUST0262,2024-11-09,earn_bonus,1917,5853,Bronze,Kiosk
LOY001836,CUST0262,2024-07-29,redeem_voucher,-1028,4825,Bronze,Web
LOY001837,CUST0263,2023-09-17,earn_bonus,898,1207,Bronze,Web
LOY001838,CUST0263,2025-01-24,tier_upgrade,0,1207,Bronze,Agent
LOY001839,CUST0263,2024-03-16,earn_flight,1230,2437,Bronze,Agent
LOY001840,CUST0264,2024-01-21,earn_flight,1923,4858,Silver,Agent
LOY001841,CUST0264,2024-04-14,redeem_voucher,-822,4036,Silver,Kiosk
LOY001842,CUST0264,2025-01-09,earn_flight,222,4258,Silver,Agent
LOY001843,CUST0264,2024-05-02,earn_bonus,825,5083,Silver,App
LOY001844,CUST0264,2023-09-28,redeem_upgrade,-455,4628,Silver,Kiosk
LOY001845,CUST0264,2024-06-11,earn_bonus,110,4738,Silver,Kiosk
LOY001846,CUST0264,2024-07-23,tier_upgrade,0,4738,Silver,Web
LOY001847,CUST0265,2024-05-28,redeem_upgrade,-1373,4496,Gold,Web
LOY001848,CUST0265,2024-08-31,earn_bonus,607,5103,Gold,App
LOY001849,CUST0265,2024-07-11,earn_bonus,494,5597,Gold,Agent
LOY001850,CUST0265,2024-11-18,earn_flight,1557,7154,Gold,Kiosk
LOY001851,CUST0265,2024-10-05,earn_flight,227,7381,Gold,Kiosk
LOY001852,CUST0265,2023-12-22,earn_flight,1013,8394,Gold,App
LOY001853,CUST0266,2025-01-30,earn_flight,1244,3556,Silver,Kiosk
LOY001854,CUST0266,2024-05-07,earn_bonus,1403,4959,Silver,Kiosk
LOY001855,CUST0266,2024-11-03,redeem_upgrade,-1202,3757,Silver,Kiosk
LOY001856,CUST0266,2024-01-24,earn_flight,360,4117,Silver,Kiosk
LOY001857,CUST0266,2024-11-21,earn_flight,1542,5659,Silver,App
LOY001858,CUST0266,2024-03-15,earn_flight,166,5825,Silver,Web
LOY001859,CUST0266,2024-08-23,redeem_voucher,-443,5382,Silver,Kiosk
LOY001860,CUST0266,2023-12-01,earn_flight,1270,6652,Silver,Agent
LOY001861,CUST0266,2023-09-21,earn_bonus,341,6993,Silver,Agent
LOY001862,CUST0266,2024-06-18,tier_upgrade,0,6993,Silver,Agent
LOY001863,CUST0266,2024-06-07,earn_flight,1720,8713,Silver,Web
LOY001864,CUST0266,2024-01-03,redeem_upgrade,-1063,7650,Silver,App
LOY001865,CUST0267,2024-03-18,earn_flight,1614,1927,Bronze,Kiosk
LOY001866,CUST0267,2023-08-13,earn_flight,814,2741,Bronze,App
LOY001867,CUST0267,2023-09-25,earn_flight,1273,4014,Bronze,Agent
LOY001868,CUST0267,2024-11-16,redeem_voucher,-972,3042,Bronze,Kiosk
LOY001869,CUST0267,2023-12-24,redeem_upgrade,-1233,1809,Bronze,Kiosk
LOY001870,CUST0267,2024-11-13,redeem_upgrade,-505,1304,Bronze,Agent
LOY001871,CUST0268,2024-10-03,earn_flight,1943,3108,Silver,Kiosk
LOY001872,CUST0268,2024-07-23,earn_bonus,1473,4581,Silver,Kiosk
LOY001873,CUST0268,2024-05-21,earn_bonus,1873,6454,Silver,Web
LOY001874,CUST0268,2023-09-05,earn_bonus,1730,8184,Silver,Agent
LOY001875,CUST0268,2023-12-15,earn_bonus,274,8458,Silver,Web
LOY001876,CUST0268,2023-10-04,tier_upgrade,0,8458,Silver,Web
LOY001877,CUST0268,2024-12-10,earn_bonus,138,8596,Silver,App
LOY001878,CUST0268,2024-02-11,tier_upgrade,0,8596,Silver,Agent
LOY001879,CUST0268,2024-03-08,earn_flight,1545,10141,Silver,Kiosk
LOY001880,CUST0268,2023-11-05,redeem_voucher,-1442,8699,Silver,Agent
LOY001881,CUST0268,2024-09-25,earn_bonus,1106,9805,Silver,App
LOY001882,CUST0269,2024-02-11,earn_flight,1860,2209,Bronze,Agent
LOY001883,CUST0269,2024-09-05,earn_flight,334,2543,Bronze,App
LOY001884,CUST0269,2024-01-30,earn_flight,474,3017,Bronze,Agent
LOY001885,CUST0269,2023-11-10,earn_flight,934,3951,Bronze,Web
LOY001886,CUST0269,2023-10-10,earn_bonus,766,4717,Bronze,Web
LOY001887,CUST0269,2023-09-07,redeem_upgrade,-810,3907,Bronze,Kiosk
LOY001888,CUST0269,2023-11-20,earn_flight,945,4852,Bronze,Agent
LOY001889,CUST0269,2024-05-01,earn_flight,1795,6647,Bronze,App
LOY001890,CUST0270,2024-04-12,redeem_upgrade,-1400,0,Bronze,Web
LOY001891,CUST0270,2024-12-27,earn_bonus,1133,1133,Bronze,Kiosk
LOY001892,CUST0270,2023-12-06,earn_flight,751,1884,Bronze,Kiosk
LOY001893,CUST0270,2024-09-30,earn_flight,159,2043,Bronze,Kiosk
LOY001894,CUST0270,2024-04-06,redeem_voucher,-238,1805,Bronze,Agent
LOY001895,CUST0271,2023-11-22,earn_flight,1236,1804,Bronze,Web
LOY001896,CUST0271,2024-06-17,earn_bonus,1013,2817,Bronze,App
LOY001897,CUST0271,2025-01-04,earn_flight,391,3208,Bronze,Agent
LOY001898,CUST0271,2024-01-30,redeem_upgrade,-1300,1908,Bronze,Kiosk
LOY001899,CUST0271,2024-11-15,earn_flight,1764,3672,Bronze,Kiosk
LOY001900,CUST0271,2024-06-02,redeem_upgrade,-542,3130,Bronze,App
LOY001901,CUST0271,2023-10-11,redeem_voucher,-1187,1943,Bronze,Agent
LOY001902,CUST0271,2024-04-23,redeem_voucher,-978,965,Bronze,Agent
LOY001903,CUST0271,2024-03-15,earn_bonus,1145,2110,Bronze,Agent
LOY001904,CUST0271,2023-09-26,earn_flight,1193,3303,Bronze,App
LOY001905,CUST0271,2024-06-13,earn_flight,1530,4833,Bronze,App
LOY001906,CUST0272,2024-05-23,redeem_voucher,-631,0,Bronze,Agent
LOY001907,CUST0272,2024-07-26,earn_bonus,1641,1641,Bronze,Kiosk
LOY001908,CUST0272,2024-05-16,earn_flight,758,2399,Bronze,Agent
LOY001909,CUST0272,2024-03-13,earn_flight,1327,3726,Bronze,Agent
LOY001910,CUST0272,2023-08-27,redeem_voucher,-473,3253,Bronze,App
LOY001911,CUST0272,2024-12-10,earn_flight,119,3372,Bronze,Web
LOY001912,CUST0272,2024-10-07,earn_bonus,1526,4898,Bronze,Kiosk
LOY001913,CUST0272,2024-09-16,earn_bonus,1712,6610,Bronze,App
LOY001914,CUST0272,2023-09-11,redeem_voucher,-1111,5499,Bronze,App
LOY001915,CUST0272,2024-08-06,tier_upgrade,0,5499,Bronze,Kiosk
LOY001916,CUST0273,2024-09-10,earn_flight,1672,9597,Gold,App
LOY001917,CUST0273,2023-12-16,earn_flight,495,10092,Gold,Kiosk
LOY001918,CUST0273,2023-08-20,earn_flight,140,10232,Gold,Agent
LOY001919,CUST0273,2024-08-11,earn_flight,1771,12003,Gold,Agent
LOY001920,CUST0273,2024-03-24,earn_flight,1111,13114,Gold,Agent
LOY001921,CUST0273,2023-09-17,earn_flight,1952,15066,Gold,Web
LOY001922,CUST0273,2023-08-18,earn_flight,1781,16847,Gold,Kiosk
LOY001923,CUST0274,2025-01-04,earn_flight,1230,2484,Silver,Web
LOY001924,CUST0274,2024-02-06,earn_flight,362,2846,Silver,App
LOY001925,CUST0274,2023-12-19,earn_flight,1267,4113,Silver,Web
LOY001926,CUST0274,2025-01-27,redeem_upgrade,-761,3352,Silver,Web
LOY001927,CUST0274,2023-09-03,tier_upgrade,0,3352,Silver,Agent
LOY001928,CUST0274,2024-11-17,earn_flight,974,4326,Silver,App
LOY001929,CUST0275,2024-09-30,earn_flight,1492,1823,Bronze,Kiosk
LOY001930,CUST0275,2024-12-30,earn_flight,1654,3477,Bronze,App
LOY001931,CUST0275,2024-03-27,earn_flight,1980,5457,Bronze,Kiosk
LOY001932,CUST0275,2024-11-12,earn_flight,902,6359,Bronze,Web
LOY001933,CUST0275,2024-07-18,earn_flight,1271,7630,Bronze,App
LOY001934,CUST0275,2024-03-29,tier_upgrade,0,7630,Bronze,Kiosk
LOY001935,CUST0275,2023-10-26,redeem_voucher,-603,7027,Bronze,Web
LOY001936,CUST0275,2024-07-13,earn_flight,1382,8409,Bronze,App
LOY001937,CUST0276,2024-10-26,redeem_voucher,-1413,0,Bronze,Agent
LOY001938,CUST0276,2024-04-23,earn_flight,1069,1069,Bronze,Web
LOY001939,CUST0276,2024-07-24,redeem_voucher,-883,186,Bronze,Web
LOY001940,CUST0276,2023-10-24,redeem_upgrade,-1468,0,Bronze,Kiosk
LOY001941,CUST0276,2023-11-16,earn_bonus,1285,1285,Bronze,App
LOY001942,CUST0276,2023-11-06,tier_upgrade,0,1285,Bronze,App
LOY001943,CUST0276,2024-08-31,earn_flight,1836,3121,Bronze,App
LOY001944,CUST0276,2023-12-19,earn_flight,1743,4864,Bronze,Kiosk
LOY001945,CUST0276,2023-10-06,earn_flight,1382,6246,Bronze,Kiosk
LOY001946,CUST0277,2023-10-07,earn_bonus,703,771,Bronze,Kiosk
LOY001947,CUST0277,2024-09-25,earn_flight,1640,2411,Bronze,Kiosk
LOY001948,CUST0277,2024-04-05,redeem_voucher,-1477,934,Bronze,App
LOY001949,CUST0278,2024-11-28,redeem_upgrade,-1470,0,Bronze,App
LOY001950,CUST0278,2024-07-23,redeem_upgrade,-253,0,Bronze,Kiosk
LOY001951,CUST0278,2025-01-21,earn_flight,494,494,Bronze,App
LOY001952,CUST0278,2023-11-24,earn_flight,1560,2054,Bronze,App
LOY001953,CUST0278,2024-02-25,redeem_voucher,-458,1596,Bronze,Agent
LOY001954,CUST0278,2024-08-08,earn_flight,1584,3180,Bronze,Kiosk
LOY001955,CUST0278,2024-02-17,earn_flight,1732,4912,Bronze,App
LOY001956,CUST0278,2023-10-11,earn_flight,1297,6209,Bronze,Kiosk
LOY001957,CUST0279,2024-08-11,earn_flight,1912,9115,Gold,Web
LOY001958,CUST0279,2024-01-08,earn_flight,1335,10450,Gold,Agent
LOY001959,CUST0279,2024-06-04,earn_flight,116,10566,Gold,Web
LOY001960,CUST0279,2023-10-08,earn_flight,1777,12343,Gold,App
LOY001961,CUST0279,2024-10-16,earn_flight,510,12853,Gold,Web
LOY001962,CUST0279,2023-10-20,earn_flight,1467,14320,Gold,Kiosk
LOY001963,CUST0279,2024-12-01,earn_bonus,778,15098,Gold,Agent
LOY001964,CUST0279,2024-06-12,earn_flight,432,15530,Gold,App
LOY001965,CUST0279,2024-11-18,redeem_voucher,-286,15244,Gold,Kiosk
LOY001966,CUST0279,2024-03-22,redeem_voucher,-656,14588,Gold,Web
LOY001967,CUST0279,2024-11-30,earn_bonus,589,15177,Gold,Kiosk
LOY001968,CUST0279,2024-07-15,redeem_voucher,-969,14208,Gold,Web
LOY001969,CUST0280,2023-08-17,earn_flight,251,661,Bronze,Agent
LOY001970,CUST0280,2023-09-10,earn_bonus,391,1052,Bronze,Agent
LOY001971,CUST0280,2024-11-03,earn_flight,1299,2351,Bronze,Agent
LOY001972,CUST0280,2023-09-24,tier_upgrade,0,2351,Bronze,Web
LOY001973,CUST0281,2024-02-05,earn_flight,636,839,Bronze,Web
LOY001974,CUST0281,2024-07-23,redeem_voucher,-703,136,Bronze,Web
LOY001975,CUST0281,2024-02-27,earn_flight,1826,1962,Bronze,Agent
LOY001976,CUST0281,2023-11-22,earn_flight,1487,3449,Bronze,Web
LOY001977,CUST0281,2024-09-02,redeem_upgrade,-427,3022,Bronze,Agent
LOY001978,CUST0281,2024-03-13,earn_flight,591,3613,Bronze,Agent
LOY001979,CUST0282,2024-02-02,redeem_voucher,-1476,0,Bronze,Kiosk
LOY001980,CUST0282,2023-10-16,earn_flight,1907,1907,Bronze,Web
LOY001981,CUST0282,2024-02-21,earn_flight,874,2781,Bronze,Agent
LOY001982,CUST0282,2024-07-01,earn_bonus,1402,4183,Bronze,Web
LOY001983,CUST0282,2023-09-27,redeem_upgrade,-1402,2781,Bronze,Web
LOY001984,CUST0282,2024-06-07,redeem_upgrade,-871,1910,Bronze,Web
LOY001985,CUST0282,2023-10-04,earn_bonus,673,2583,Bronze,Web
LOY001986,CUST0282,2025-01-12,tier_upgrade,0,2583,Bronze,Kiosk
LOY001987,CUST0282,2024-03-12,redeem_upgrade,-1163,1420,Bronze,App
LOY001988,CUST0282,2024-01-29,earn_bonus,1638,3058,Bronze,Agent
LOY001989,CUST0282,2025-01-02,earn_bonus,466,3524,Bronze,Agent
LOY001990,CUST0282,2024-08-27,earn_bonus,1089,4613,Bronze,Kiosk
LOY001991,CUST0283,2024-09-24,earn_bonus,1719,2205,Bronze,App
LOY001992,CUST0283,2024-03-10,earn_flight,515,2720,Bronze,Kiosk
LOY001993,CUST0283,2024-04-07,earn_flight,726,3446,Bronze,Kiosk
LOY001994,CUST0283,2024-08-31,earn_bonus,1825,5271,Bronze,Agent
LOY001995,CUST0283,2024-04-27,earn_bonus,375,5646,Bronze,App
LOY001996,CUST0283,2024-06-08,earn_flight,820,6466,Bronze,Web
LOY001997,CUST0284,2024-11-29,earn_bonus,788,1386,Bronze,Kiosk
LOY001998,CUST0284,2024-11-14,earn_flight,937,2323,Bronze,Agent
LOY001999,CUST0285,2024-05-16,earn_flight,467,977,Bronze,Kiosk
LOY002000,CUST0285,2024-04-06,earn_flight,255,1232,Bronze,Agent
LOY002001,CUST0285,2023-11-03,earn_flight,1127,2359,Bronze,App
LOY002002,CUST0285,2024-05-20,redeem_voucher,-401,1958,Bronze,App
LOY002003,CUST0285,2023-10-23,earn_flight,1218,3176,Bronze,Web
LOY002004,CUST0285,2024-07-17,earn_flight,774,3950,Bronze,Agent
LOY002005,CUST0285,2024-06-15,redeem_upgrade,-762,3188,Bronze,Web
LOY002006,CUST0286,2024-05-04,earn_flight,713,8661,Gold,Agent
LOY002007,CUST0286,2024-07-30,redeem_upgrade,-1027,7634,Gold,Kiosk
LOY002008,CUST0286,2023-08-23,earn_flight,1149,8783,Gold,Web
LOY002009,CUST0286,2024-09-21,earn_flight,1581,10364,Gold,Web
LOY002010,CUST0287,2025-01-20,earn_bonus,1231,1717,Bronze,Kiosk
LOY002011,CUST0287,2024-11-25,earn_flight,275,1992,Bronze,Agent
LOY002012,CUST0287,2024-02-19,earn_flight,1529,3521,Bronze,Kiosk
LOY002013,CUST0287,2024-03-12,earn_flight,1846,5367,Bronze,App
LOY002014,CUST0287,2024-08-28,earn_flight,1889,7256,Bronze,Web
LOY002015,CUST0288,2025-01-03,redeem_voucher,-926,0,Bronze,Agent
LOY002016,CUST0288,2024-03-28,earn_flight,1504,1504,Bronze,Kiosk
LOY002017,CUST0289,2024-06-12,earn_flight,147,929,Bronze,App
LOY002018,CUST0289,2023-12-31,earn_flight,776,1705,Bronze,Kiosk
LOY002019,CUST0289,2024-09-04,earn_flight,900,2605,Bronze,App
LOY002020,CUST0289,2024-09-09,earn_flight,322,2927,Bronze,Agent
LOY002021,CUST0289,2024-11-15,earn_bonus,723,3650,Bronze,App
LOY002022,CUST0289,2024-02-02,earn_flight,1232,4882,Bronze,Web
LOY002023,CUST0289,2023-09-12,redeem_voucher,-1435,3447,Bronze,Kiosk
LOY002024,CUST0289,2023-09-07,earn_flight,242,3689,Bronze,Kiosk
LOY002025,CUST0289,2024-05-27,earn_flight,696,4385,Bronze,App
LOY002026,CUST0289,2024-11-18,earn_flight,1161,5546,Bronze,App
LOY002027,CUST0290,2024-10-04,earn_flight,326,502,Bronze,Web
LOY002028,CUST0290,2024-10-12,earn_flight,240,742,Bronze,Kiosk
LOY002029,CUST0290,2024-03-09,earn_flight,521,1263,Bronze,Agent
LOY002030,CUST0290,2024-10-26,redeem_voucher,-1172,91,Bronze,Web
LOY002031,CUST0290,2024-06-23,earn_bonus,1129,1220,Bronze,Kiosk
LOY002032,CUST0290,2024-05-19,earn_flight,392,1612,Bronze,Kiosk
LOY002033,CUST0290,2023-10-15,redeem_voucher,-1438,174,Bronze,Web
LOY002034,CUST0291,2024-12-25,earn_flight,1279,1818,Bronze,App
LOY002035,CUST0291,2023-11-12,earn_flight,1904,3722,Bronze,Kiosk
LOY002036,CUST0291,2024-07-31,redeem_upgrade,-809,2913,Bronze,Kiosk
LOY002037,CUST0291,2024-02-06,earn_flight,467,3380,Bronze,Kiosk
LOY002038,CUST0291,2024-11-21,earn_flight,1449,4829,Bronze,Web
LOY002039,CUST0291,2023-11-16,earn_flight,189,5018,Bronze,Web
LOY002040,CUST0291,2024-01-19,earn_flight,1386,6404,Bronze,Agent
LOY002041,CUST0292,2024-12-28,earn_flight,1660,5206,Gold,App
LOY002042,CUST0292,2024-08-22,earn_flight,315,5521,Gold,Agent
LOY002043,CUST0292,2024-10-03,earn_flight,617,6138,Gold,Web
LOY002044,CUST0292,2025-01-10,earn_flight,154,6292,Gold,App
LOY002045,CUST0292,2024-11-25,earn_flight,1627,7919,Gold,Kiosk
LOY002046,CUST0293,2023-09-18,earn_flight,334,534,Bronze,Web
LOY002047,CUST0293,2024-07-10,redeem_upgrade,-1150,0,Bronze,Kiosk
LOY002048,CUST0293,2024-11-25,earn_flight,1223,1223,Bronze,Web
LOY002049,CUST0293,2024-11-01,earn_flight,1780,3003,Bronze,Agent
LOY002050,CUST0293,2024-01-23,earn_flight,136,3139,Bronze,App
LOY002051,CUST0293,2024-02-08,earn_flight,1194,4333,Bronze,Kiosk
LOY002052,CUST0293,2024-01-30,earn_flight,1663,5996,Bronze,App
LOY002053,CUST0293,2024-05-16,earn_flight,833,6829,Bronze,Web
LOY002054,CUST0294,2024-03-19,earn_flight,197,419,Bronze,App
LOY002055,CUST0294,2024-09-13,redeem_upgrade,-1109,0,Bronze,App
LOY002056,CUST0295,2023-09-29,redeem_upgrade,-613,0,Bronze,Web
LOY002057,CUST0295,2024-08-28,redeem_voucher,-609,0,Bronze,App
LOY002058,CUST0296,2023-09-08,tier_upgrade,0,17,Bronze,Agent
LOY002059,CUST0296,2024-02-23,redeem_upgrade,-329,0,Bronze,Web
LOY002060,CUST0296,2023-11-17,redeem_upgrade,-543,0,Bronze,Web
LOY002061,CUST0296,2023-09-25,earn_flight,320,320,Bronze,Agent
LOY002062,CUST0296,2024-07-06,earn_bonus,488,808,Bronze,Web
LOY002063,CUST0296,2024-09-18,redeem_voucher,-447,361,Bronze,Web
LOY002064,CUST0296,2024-03-16,earn_flight,762,1123,Bronze,Web
LOY002065,CUST0296,2023-08-26,earn_flight,747,1870,Bronze,App
LOY002066,CUST0297,2024-11-22,earn_flight,1447,3841,Silver,Agent
LOY002067,CUST0297,2024-08-22,earn_flight,1913,5754,Silver,Web
LOY002068,CUST0297,2024-10-04,earn_flight,1326,7080,Silver,Kiosk
LOY002069,CUST0297,2023-11-23,redeem_upgrade,-1365,5715,Silver,Web
LOY002070,CUST0297,2024-04-24,tier_upgrade,0,5715,Silver,Agent
LOY002071,CUST0298,2023-12-25,earn_flight,1401,2048,Bronze,Agent
LOY002072,CUST0298,2024-12-16,earn_flight,136,2184,Bronze,Kiosk
LOY002073,CUST0298,2024-09-05,earn_bonus,1619,3803,Bronze,Web
LOY002074,CUST0298,2025-01-07,earn_bonus,127,3930,Bronze,Web
LOY002075,CUST0298,2023-09-01,earn_bonus,1936,5866,Bronze,App
LOY002076,CUST0298,2024-06-22,earn_flight,977,6843,Bronze,Web
LOY002077,CUST0298,2023-10-31,earn_flight,867,7710,Bronze,Kiosk
LOY002078,CUST0298,2024-06-09,earn_flight,869,8579,Bronze,Web
LOY002079,CUST0299,2024-11-07,redeem_upgrade,-873,82,Silver,Web
LOY002080,CUST0299,2024-05-21,earn_flight,1711,1793,Silver,App
LOY002081,CUST0299,2025-01-25,redeem_upgrade,-1049,744,Silver,Agent
LOY002082,CUST0299,2023-09-04,earn_flight,1600,2344,Silver,Agent
LOY002083,CUST0299,2024-07-26,earn_flight,1204,3548,Silver,App
LOY002084,CUST0300,2024-03-25,earn_bonus,881,2698,Silver,Agent
LOY002085,CUST0300,2024-02-14,earn_flight,112,2810,Silver,App
LOY002086,CUST0300,2024-12-26,earn_flight,494,3304,Silver,App
LOY002087,CUST0300,2024-01-02,redeem_voucher,-457,2847,Silver,App
LOY002088,CUST0300,2024-02-04,earn_bonus,1802,4649,Silver,Web
